date,ppg,ecg,spo2
2001-01-01T00:02:26.902938,49,0,0
2001-01-01T00:02:26.919605,48,0,0
2001-01-01T00:02:26.936272,47,0,0
2001-01-01T00:02:26.952939,47,0,0
2001-01-01T00:02:26.969606,47,0,0
2001-01-01T00:02:26.986273,47,0,0
2001-01-01T00:02:27.002940,44,0,0
2001-01-01T00:02:27.019607,44,0,0
2001-01-01T00:02:27.036274,42,0,0
2001-01-01T00:02:27.052941,40,0,0
2001-01-01T00:02:27.069608,41,0,0
2001-01-01T00:02:27.086275,39,0,0
2001-01-01T00:02:27.102942,37,0,0
2001-01-01T00:02:27.119609,34,0,0
2001-01-01T00:02:27.136276,32,0,0
2001-01-01T00:02:27.152943,30,0,0
2001-01-01T00:02:27.169610,27,0,0
2001-01-01T00:02:27.186277,25,0,0
2001-01-01T00:02:27.202944,24,0,0
2001-01-01T00:02:27.219611,22,0,0
2001-01-01T00:02:27.236278,21,0,0
2001-01-01T00:02:27.252945,22,0,0
2001-01-01T00:02:27.269612,25,0,0
2001-01-01T00:02:27.286279,31,0,0
2001-01-01T00:02:27.302946,40,0,0
2001-01-01T00:02:27.319613,51,0,0
2001-01-01T00:02:27.336280,62,0,0
2001-01-01T00:02:27.352947,72,0,0
2001-01-01T00:02:27.369614,77,0,0
2001-01-01T00:02:27.386281,79,0,0
2001-01-01T00:02:27.402948,77,0,0
2001-01-01T00:02:27.419615,74,0,0
2001-01-01T00:02:27.436282,69,0,0
2001-01-01T00:02:27.452949,64,0,0
2001-01-01T00:02:27.469616,59,0,0
2001-01-01T00:02:27.486283,55,0,0
2001-01-01T00:02:27.502950,51,0,0
2001-01-01T00:02:27.519617,45,0,0
2001-01-01T00:02:27.536284,43,0,0
2001-01-01T00:02:27.552951,43,0,0
2001-01-01T00:02:27.569618,48,0,0
2001-01-01T00:02:27.586285,47,0,0
2001-01-01T00:02:27.602952,47,0,0
2001-01-01T00:02:27.619619,48,0,0
2001-01-01T00:02:27.636286,47,0,0
2001-01-01T00:02:27.652953,47,0,0
2001-01-01T00:02:27.669620,43,0,0
2001-01-01T00:02:27.686287,41,0,0
2001-01-01T00:02:27.702954,39,0,0
2001-01-01T00:02:27.719621,38,0,0
2001-01-01T00:02:27.736288,35,0,0
2001-01-01T00:02:27.752955,33,0,0
2001-01-01T00:02:27.769622,30,0,0
2001-01-01T00:02:27.786289,28,0,0
2001-01-01T00:02:27.802956,26,0,0
2001-01-01T00:02:27.819623,28,0,0
2001-01-01T00:02:27.836290,26,0,0
2001-01-01T00:02:27.852957,24,0,0
2001-01-01T00:02:27.869624,23,0,0
2001-01-01T00:02:27.886291,21,0,0
2001-01-01T00:02:27.902958,20,0,0
2001-01-01T00:02:27.919625,21,0,0
2001-01-01T00:02:27.936292,24,0,0
2001-01-01T00:02:27.952959,31,0,0
2001-01-01T00:02:27.969626,40,0,0
2001-01-01T00:02:27.986293,52,0,0
2001-01-01T00:02:28.002960,63,0,0
2001-01-01T00:02:28.019627,74,0,0
2001-01-01T00:02:28.036294,80,0,0
2001-01-01T00:02:28.052961,83,0,0
2001-01-01T00:02:28.069628,82,0,0
2001-01-01T00:02:28.086295,78,0,0
2001-01-01T00:02:28.102962,74,0,0
2001-01-01T00:02:28.119629,70,0,0
2001-01-01T00:02:28.136296,66,0,0
2001-01-01T00:02:28.152963,61,0,0
2001-01-01T00:02:28.169630,58,0,0
2001-01-01T00:02:28.186297,54,0,0
2001-01-01T00:02:28.202964,52,0,0
2001-01-01T00:02:28.219631,50,0,0
2001-01-01T00:02:28.236298,48,0,0
2001-01-01T00:02:28.252965,47,0,0
2001-01-01T00:02:28.269632,47,0,0
2001-01-01T00:02:28.286299,44,0,0
2001-01-01T00:02:28.302966,44,0,0
2001-01-01T00:02:28.319633,43,0,0
2001-01-01T00:02:28.336300,48,0,0
2001-01-01T00:02:28.352967,46,0,0
2001-01-01T00:02:28.369634,44,0,0
2001-01-01T00:02:28.386301,41,0,0
2001-01-01T00:02:28.402968,39,0,0
2001-01-01T00:02:28.419635,34,0,0
2001-01-01T00:02:28.436302,31,0,0
2001-01-01T00:02:28.452969,28,0,0
2001-01-01T00:02:28.469636,26,0,0
2001-01-01T00:02:28.486303,28,0,0
2001-01-01T00:02:28.502970,26,0,0
2001-01-01T00:02:28.519637,24,0,0
2001-01-01T00:02:28.536304,23,0,0
2001-01-01T00:02:28.552971,21,0,0
2001-01-01T00:02:28.569638,19,0,0
2001-01-01T00:02:28.586305,18,0,0
2001-01-01T00:02:28.602972,18,0,0
2001-01-01T00:02:28.619639,21,0,0
2001-01-01T00:02:28.636306,28,0,0
2001-01-01T00:02:28.652973,37,0,0
2001-01-01T00:02:28.669640,47,0,0
2001-01-01T00:02:28.686307,59,0,0
2001-01-01T00:02:28.702974,70,0,0
2001-01-01T00:02:28.719641,78,0,0
2001-01-01T00:02:28.736308,82,0,0
2001-01-01T00:02:28.752975,82,0,0
2001-01-01T00:02:28.769642,80,0,0
2001-01-01T00:02:28.786309,77,0,0
2001-01-01T00:02:28.802976,73,0,0
2001-01-01T00:02:28.819643,69,0,0
2001-01-01T00:02:28.836310,66,0,0
2001-01-01T00:02:28.852977,63,0,0
2001-01-01T00:02:28.869644,59,0,0
2001-01-01T00:02:28.886311,56,0,0
2001-01-01T00:02:28.902978,53,0,0
2001-01-01T00:02:28.919645,50,0,0
2001-01-01T00:02:28.936312,46,0,0
2001-01-01T00:02:28.952979,44,0,0
2001-01-01T00:02:28.969646,44,0,0
2001-01-01T00:02:28.986313,50,0,0
2001-01-01T00:02:29.002980,48,0,0
2001-01-01T00:02:29.019647,47,0,0
2001-01-01T00:02:29.036314,46,0,0
2001-01-01T00:02:29.052981,44,0,0
2001-01-01T00:02:29.069648,42,0,0
2001-01-01T00:02:29.086315,38,0,0
2001-01-01T00:02:29.102982,34,0,0
2001-01-01T00:02:29.119649,32,0,0
2001-01-01T00:02:29.136316,33,0,0
2001-01-01T00:02:29.152983,30,0,0
2001-01-01T00:02:29.169650,28,0,0
2001-01-01T00:02:29.186317,25,0,0
2001-01-01T00:02:29.202984,23,0,0
2001-01-01T00:02:29.219651,21,0,0
2001-01-01T00:02:29.236318,19,0,0
2001-01-01T00:02:29.252985,18,0,0
2001-01-01T00:02:29.269652,17,0,0
2001-01-01T00:02:29.286319,16,0,0
2001-01-01T00:02:29.302986,15,0,0
2001-01-01T00:02:29.319653,14,0,0
2001-01-01T00:02:29.336320,16,0,0
2001-01-01T00:02:29.352987,20,0,0
2001-01-01T00:02:29.369654,29,0,0
2001-01-01T00:02:29.386321,40,0,0
2001-01-01T00:02:29.402988,50,0,0
2001-01-01T00:02:29.419655,61,0,0
2001-01-01T00:02:29.436322,71,0,0
2001-01-01T00:02:29.452989,76,0,0
2001-01-01T00:02:29.469656,78,0,0
2001-01-01T00:02:29.486323,76,0,0
2001-01-01T00:02:29.502990,73,0,0
2001-01-01T00:02:29.519657,69,0,0
2001-01-01T00:02:29.536324,64,0,0
2001-01-01T00:02:29.552991,60,0,0
2001-01-01T00:02:29.569658,56,0,0
2001-01-01T00:02:29.586325,53,0,0
2001-01-01T00:02:29.602992,47,0,0
2001-01-01T00:02:29.619659,44,0,0
2001-01-01T00:02:29.636326,42,0,0
2001-01-01T00:02:29.652993,45,0,0
2001-01-01T00:02:29.669660,44,0,0
2001-01-01T00:02:29.686327,43,0,0
2001-01-01T00:02:29.702994,43,0,0
2001-01-01T00:02:29.719661,42,0,0
2001-01-01T00:02:29.736328,40,0,0
2001-01-01T00:02:29.752995,40,0,0
2001-01-01T00:02:29.769662,38,0,0
2001-01-01T00:02:29.786329,35,0,0
2001-01-01T00:02:29.802996,33,0,0
2001-01-01T00:02:29.819663,30,0,0
2001-01-01T00:02:29.836330,27,0,0
2001-01-01T00:02:29.852997,24,0,0
2001-01-01T00:02:29.869664,21,0,0
2001-01-01T00:02:29.886331,19,0,0
2001-01-01T00:02:29.902998,20,0,0
2001-01-01T00:02:29.919665,18,0,0
2001-01-01T00:02:29.936332,17,0,0
2001-01-01T00:02:29.952999,16,0,0
2001-01-01T00:02:29.969666,14,0,0
2001-01-01T00:02:29.986333,13,0,0
2001-01-01T00:02:30.003000,37,0,0
2001-01-01T00:02:30.019667,34,0,0
2001-01-01T00:02:30.036334,31,0,0
2001-01-01T00:02:30.053001,29,0,0
2001-01-01T00:02:30.069668,26,0,0
2001-01-01T00:02:30.086335,24,0,0
2001-01-01T00:02:30.103002,22,0,0
2001-01-01T00:02:30.119669,17,0,0
2001-01-01T00:02:30.136336,15,0,0
2001-01-01T00:02:30.153003,14,0,0
2001-01-01T00:02:30.169670,13,0,0
2001-01-01T00:02:30.186337,12,0,0
2001-01-01T00:02:30.203004,11,0,0
2001-01-01T00:02:30.219671,10,0,0
2001-01-01T00:02:30.236338,11,0,0
2001-01-01T00:02:30.253005,13,0,0
2001-01-01T00:02:30.269672,19,0,0
2001-01-01T00:02:30.286339,28,0,0
2001-01-01T00:02:30.303006,38,0,0
2001-01-01T00:02:30.319673,52,0,0
2001-01-01T00:02:30.336340,61,0,0
2001-01-01T00:02:30.353007,66,0,0
2001-01-01T00:02:30.369674,70,0,0
2001-01-01T00:02:30.386341,69,0,0
2001-01-01T00:02:30.403008,65,0,0
2001-01-01T00:02:30.419675,60,0,0
2001-01-01T00:02:30.436342,55,0,0
2001-01-01T00:02:30.453009,50,0,0
2001-01-01T00:02:30.469676,46,0,0
2001-01-01T00:02:30.486343,41,0,0
2001-01-01T00:02:30.503010,39,0,0
2001-01-01T00:02:30.519677,36,0,0
2001-01-01T00:02:30.536344,34,0,0
2001-01-01T00:02:30.553011,34,0,0
2001-01-01T00:02:30.569678,35,0,0
2001-01-01T00:02:30.586345,36,0,0
2001-01-01T00:02:30.603012,37,0,0
2001-01-01T00:02:30.619679,38,0,0
2001-01-01T00:02:30.636346,38,0,0
2001-01-01T00:02:30.653013,38,0,0
2001-01-01T00:02:30.669680,36,0,0
2001-01-01T00:02:30.686347,34,0,0
2001-01-01T00:02:30.703014,32,0,0
2001-01-01T00:02:30.719681,36,0,0
2001-01-01T00:02:30.736348,32,0,0
2001-01-01T00:02:30.753015,30,0,0
2001-01-01T00:02:30.769682,28,0,0
2001-01-01T00:02:30.786349,26,0,0
2001-01-01T00:02:30.803016,24,0,0
2001-01-01T00:02:30.819683,22,0,0
2001-01-01T00:02:30.836350,20,0,0
2001-01-01T00:02:30.853017,18,0,0
2001-01-01T00:02:30.869684,17,0,0
2001-01-01T00:02:30.886351,15,0,0
2001-01-01T00:02:30.903018,14,0,0
2001-01-01T00:02:30.919685,13,0,0
2001-01-01T00:02:30.936352,13,0,0
2001-01-01T00:02:30.953019,16,0,0
2001-01-01T00:02:30.969686,20,0,0
2001-01-01T00:02:30.986353,29,0,0
2001-01-01T00:02:31.003020,40,0,0
2001-01-01T00:02:31.019687,51,0,0
2001-01-01T00:02:31.036354,61,0,0
2001-01-01T00:02:31.053021,69,0,0
2001-01-01T00:02:31.069688,76,0,0
2001-01-01T00:02:31.086355,76,0,0
2001-01-01T00:02:31.103022,73,0,0
2001-01-01T00:02:31.119689,66,0,0
2001-01-01T00:02:31.136356,61,0,0
2001-01-01T00:02:31.153023,56,0,0
2001-01-01T00:02:31.169690,51,0,0
2001-01-01T00:02:31.186357,47,0,0
2001-01-01T00:02:31.203024,43,0,0
2001-01-01T00:02:31.219691,41,0,0
2001-01-01T00:02:31.236358,39,0,0
2001-01-01T00:02:31.253025,38,0,0
2001-01-01T00:02:31.269692,37,0,0
2001-01-01T00:02:31.286359,37,0,0
2001-01-01T00:02:31.303026,38,0,0
2001-01-01T00:02:31.319693,39,0,0
2001-01-01T00:02:31.336360,39,0,0
2001-01-01T00:02:31.353027,38,0,0
2001-01-01T00:02:31.369694,38,0,0
2001-01-01T00:02:31.386361,36,0,0
2001-01-01T00:02:31.403028,34,0,0
2001-01-01T00:02:31.419695,32,0,0
2001-01-01T00:02:31.436362,29,0,0
2001-01-01T00:02:31.453029,27,0,0
2001-01-01T00:02:31.469696,25,0,0
2001-01-01T00:02:31.486363,28,0,0
2001-01-01T00:02:31.503030,26,0,0
2001-01-01T00:02:31.519697,24,0,0
2001-01-01T00:02:31.536364,22,0,0
2001-01-01T00:02:31.553031,20,0,0
2001-01-01T00:02:31.569698,18,0,0
2001-01-01T00:02:31.586365,17,0,0
2001-01-01T00:02:31.603032,15,0,0
2001-01-01T00:02:31.619699,13,0,0
2001-01-01T00:02:31.636366,14,0,0
2001-01-01T00:02:31.653033,18,0,0
2001-01-01T00:02:31.669700,25,0,0
2001-01-01T00:02:31.686367,36,0,0
2001-01-01T00:02:31.703034,46,0,0
2001-01-01T00:02:31.719701,59,0,0
2001-01-01T00:02:31.736368,67,0,0
2001-01-01T00:02:31.753035,73,0,0
2001-01-01T00:02:31.769702,74,0,0
2001-01-01T00:02:31.786369,73,0,0
2001-01-01T00:02:31.803036,70,0,0
2001-01-01T00:02:31.819703,65,0,0
2001-01-01T00:02:31.836370,65,0,0
2001-01-01T00:02:31.853037,60,0,0
2001-01-01T00:02:31.869704,56,0,0
2001-01-01T00:02:31.886371,52,0,0
2001-01-01T00:02:31.903038,49,0,0
2001-01-01T00:02:31.919705,46,0,0
2001-01-01T00:02:31.936372,44,0,0
2001-01-01T00:02:31.953039,42,0,0
2001-01-01T00:02:31.969706,41,0,0
2001-01-01T00:02:31.986373,41,0,0
2001-01-01T00:02:32.003040,41,0,0
2001-01-01T00:02:32.019707,41,0,0
2001-01-01T00:02:32.036374,41,0,0
2001-01-01T00:02:32.053041,41,0,0
2001-01-01T00:02:32.069708,40,0,0
2001-01-01T00:02:32.086375,40,0,0
2001-01-01T00:02:32.103042,38,0,0
2001-01-01T00:02:32.119709,35,0,0
2001-01-01T00:02:32.136376,33,0,0
2001-01-01T00:02:32.153043,30,0,0
2001-01-01T00:02:32.169710,28,0,0
2001-01-01T00:02:32.186377,26,0,0
2001-01-01T00:02:32.203044,23,0,0
2001-01-01T00:02:32.219711,21,0,0
2001-01-01T00:02:32.236378,25,0,0
2001-01-01T00:02:32.253045,22,0,0
2001-01-01T00:02:32.269712,20,0,0
2001-01-01T00:02:32.286379,18,0,0
2001-01-01T00:02:32.303046,17,0,0
2001-01-01T00:02:32.319713,16,0,0
2001-01-01T00:02:32.336380,19,0,0
2001-01-01T00:02:32.353047,24,0,0
2001-01-01T00:02:32.369714,33,0,0
2001-01-01T00:02:32.386381,40,0,0
2001-01-01T00:02:32.403048,52,0,0
2001-01-01T00:02:32.419715,63,0,0
2001-01-01T00:02:32.436382,72,0,0
2001-01-01T00:02:32.453049,76,0,0
2001-01-01T00:02:32.469716,76,0,0
2001-01-01T00:02:32.486383,74,0,0
2001-01-01T00:02:32.503050,70,0,0
2001-01-01T00:02:32.519717,65,0,0
2001-01-01T00:02:32.536384,58,0,0
2001-01-01T00:02:32.553051,53,0,0
2001-01-01T00:02:32.569718,49,0,0
2001-01-01T00:02:32.586385,49,0,0
2001-01-01T00:02:32.603052,46,0,0
2001-01-01T00:02:32.619719,43,0,0
2001-01-01T00:02:32.636386,42,0,0
2001-01-01T00:02:32.653053,41,0,0
2001-01-01T00:02:32.669720,40,0,0
2001-01-01T00:02:32.686387,40,0,0
2001-01-01T00:02:32.703054,41,0,0
2001-01-01T00:02:32.719721,41,0,0
2001-01-01T00:02:32.736388,42,0,0
2001-01-01T00:02:32.753055,41,0,0
2001-01-01T00:02:32.769722,40,0,0
2001-01-01T00:02:32.786389,39,0,0
2001-01-01T00:02:32.803056,36,0,0
2001-01-01T00:02:32.819723,34,0,0
2001-01-01T00:02:32.836390,31,0,0
2001-01-01T00:02:32.853057,28,0,0
2001-01-01T00:02:32.869724,26,0,0
2001-01-01T00:02:32.886391,24,0,0
2001-01-01T00:02:32.903058,22,0,0
2001-01-01T00:02:32.919725,20,0,0
2001-01-01T00:02:32.936392,18,0,0
2001-01-01T00:02:32.953059,16,0,0
2001-01-01T00:02:32.969726,14,0,0
2001-01-01T00:02:32.986393,13,0,0
2001-01-01T00:02:33.003060,18,0,0
2001-01-01T00:02:33.019727,19,0,0
2001-01-01T00:02:33.036394,25,0,0
2001-01-01T00:02:33.053061,32,0,0
2001-01-01T00:02:33.069728,41,0,0
2001-01-01T00:02:33.086395,53,0,0
2001-01-01T00:02:33.103062,65,0,0
2001-01-01T00:02:33.119729,73,0,0
2001-01-01T00:02:33.136396,78,0,0
2001-01-01T00:02:33.153063,75,0,0
2001-01-01T00:02:33.169730,73,0,0
2001-01-01T00:02:33.186397,68,0,0
2001-01-01T00:02:33.203064,63,0,0
2001-01-01T00:02:33.219731,57,0,0
2001-01-01T00:02:33.236398,51,0,0
2001-01-01T00:02:33.253065,46,0,0
2001-01-01T00:02:33.269732,42,0,0
2001-01-01T00:02:33.286399,39,0,0
2001-01-01T00:02:33.303066,37,0,0
2001-01-01T00:02:33.319733,36,0,0
2001-01-01T00:02:33.336400,37,0,0
2001-01-01T00:02:33.353067,41,0,0
2001-01-01T00:02:33.369734,42,0,0
2001-01-01T00:02:33.386401,43,0,0
2001-01-01T00:02:33.403068,44,0,0
2001-01-01T00:02:33.419735,44,0,0
2001-01-01T00:02:33.436402,43,0,0
2001-01-01T00:02:33.453069,41,0,0
2001-01-01T00:02:33.469736,40,0,0
2001-01-01T00:02:33.486403,38,0,0
2001-01-01T00:02:33.503070,36,0,0
2001-01-01T00:02:33.519737,34,0,0
2001-01-01T00:02:33.536404,31,0,0
2001-01-01T00:02:33.553071,29,0,0
2001-01-01T00:02:33.569738,27,0,0
2001-01-01T00:02:33.586405,25,0,0
2001-01-01T00:02:33.603072,22,0,0
2001-01-01T00:02:33.619739,20,0,0
2001-01-01T00:02:33.636406,19,0,0
2001-01-01T00:02:33.653073,24,0,0
2001-01-01T00:02:33.669740,24,0,0
2001-01-01T00:02:33.686407,28,0,0
2001-01-01T00:02:33.703074,35,0,0
2001-01-01T00:02:33.719741,43,0,0
2001-01-01T00:02:33.736408,54,0,0
2001-01-01T00:02:33.753075,65,0,0
2001-01-01T00:02:33.769742,73,0,0
2001-01-01T00:02:33.786409,79,0,0
2001-01-01T00:02:33.803076,78,0,0
2001-01-01T00:02:33.819743,76,0,0
2001-01-01T00:02:33.836410,72,0,0
2001-01-01T00:02:33.853077,66,0,0
2001-01-01T00:02:33.869744,60,0,0
2001-01-01T00:02:33.886411,55,0,0
2001-01-01T00:02:33.903078,50,0,0
2001-01-01T00:02:33.919745,45,0,0
2001-01-01T00:02:33.936412,42,0,0
2001-01-01T00:02:33.953079,40,0,0
2001-01-01T00:02:33.969746,40,0,0
2001-01-01T00:02:33.986413,39,0,0
2001-01-01T00:02:34.003080,43,0,0
2001-01-01T00:02:34.019747,45,0,0
2001-01-01T00:02:34.036414,45,0,0
2001-01-01T00:02:34.053081,44,0,0
2001-01-01T00:02:34.069748,44,0,0
2001-01-01T00:02:34.086415,43,0,0
2001-01-01T00:02:34.103082,41,0,0
2001-01-01T00:02:34.119749,39,0,0
2001-01-01T00:02:34.136416,37,0,0
2001-01-01T00:02:34.153083,35,0,0
2001-01-01T00:02:34.169750,32,0,0
2001-01-01T00:02:34.186417,30,0,0
2001-01-01T00:02:34.203084,28,0,0
2001-01-01T00:02:34.219751,26,0,0
2001-01-01T00:02:34.236418,24,0,0
2001-01-01T00:02:34.253085,23,0,0
2001-01-01T00:02:34.269752,21,0,0
2001-01-01T00:02:34.286419,19,0,0
2001-01-01T00:02:34.303086,18,0,0
2001-01-01T00:02:34.319753,20,0,0
2001-01-01T00:02:34.336420,24,0,0
2001-01-01T00:02:34.353087,32,0,0
2001-01-01T00:02:34.369754,41,0,0
2001-01-01T00:02:34.386421,53,0,0
2001-01-01T00:02:34.403088,65,0,0
2001-01-01T00:02:34.419755,80,0,0
2001-01-01T00:02:34.436422,85,0,0
2001-01-01T00:02:34.453089,88,0,0
2001-01-01T00:02:34.469756,83,0,0
2001-01-01T00:02:34.486423,79,0,0
2001-01-01T00:02:34.503090,74,0,0
2001-01-01T00:02:34.519757,69,0,0
2001-01-01T00:02:34.536424,64,0,0
2001-01-01T00:02:34.553091,59,0,0
2001-01-01T00:02:34.569758,55,0,0
2001-01-01T00:02:34.586425,52,0,0
2001-01-01T00:02:34.603092,49,0,0
2001-01-01T00:02:34.619759,48,0,0
2001-01-01T00:02:34.636426,46,0,0
2001-01-01T00:02:34.653093,46,0,0
2001-01-01T00:02:34.669760,50,0,0
2001-01-01T00:02:34.686427,50,0,0
2001-01-01T00:02:34.703094,48,0,0
2001-01-01T00:02:34.719761,49,0,0
2001-01-01T00:02:34.736428,48,0,0
2001-01-01T00:02:34.753095,46,0,0
2001-01-01T00:02:34.769762,44,0,0
2001-01-01T00:02:34.786429,42,0,0
2001-01-01T00:02:34.803096,40,0,0
2001-01-01T00:02:34.819763,37,0,0
2001-01-01T00:02:34.836430,35,0,0
2001-01-01T00:02:34.853097,33,0,0
2001-01-01T00:02:34.869764,30,0,0
2001-01-01T00:02:34.886431,28,0,0
2001-01-01T00:02:34.903098,26,0,0
2001-01-01T00:02:34.919765,24,0,0
2001-01-01T00:02:34.936432,22,0,0
2001-01-01T00:02:34.953099,21,0,0
2001-01-01T00:02:34.969766,24,0,0
2001-01-01T00:02:34.986433,29,0,0
2001-01-01T00:02:35.003100,38,0,0
2001-01-01T00:02:35.019767,48,0,0
2001-01-01T00:02:35.036434,59,0,0
2001-01-01T00:02:35.053101,71,0,0
2001-01-01T00:02:35.069768,79,0,0
2001-01-01T00:02:35.086435,83,0,0
2001-01-01T00:02:35.103102,84,0,0
2001-01-01T00:02:35.119769,78,0,0
2001-01-01T00:02:35.136436,75,0,0
2001-01-01T00:02:35.153103,71,0,0
2001-01-01T00:02:35.169770,72,0,0
2001-01-01T00:02:35.186437,67,0,0
2001-01-01T00:02:35.203104,63,0,0
2001-01-01T00:02:35.219771,60,0,0
2001-01-01T00:02:35.236438,57,0,0
2001-01-01T00:02:35.253105,54,0,0
2001-01-01T00:02:35.269772,52,0,0
2001-01-01T00:02:35.286439,50,0,0
2001-01-01T00:02:35.303106,50,0,0
2001-01-01T00:02:35.319773,50,0,0
2001-01-01T00:02:35.336440,50,0,0
2001-01-01T00:02:35.353107,50,0,0
2001-01-01T00:02:35.369774,47,0,0
2001-01-01T00:02:35.386441,46,0,0
2001-01-01T00:02:35.403108,44,0,0
2001-01-01T00:02:35.419775,45,0,0
2001-01-01T00:02:35.436442,43,0,0
2001-01-01T00:02:35.453109,40,0,0
2001-01-01T00:02:35.469776,39,0,0
2001-01-01T00:02:35.486443,36,0,0
2001-01-01T00:02:35.503110,33,0,0
2001-01-01T00:02:35.519777,31,0,0
2001-01-01T00:02:35.536444,28,0,0
2001-01-01T00:02:35.553111,26,0,0
2001-01-01T00:02:35.569778,24,0,0
2001-01-01T00:02:35.586445,23,0,0
2001-01-01T00:02:35.603112,21,0,0
2001-01-01T00:02:35.619779,23,0,0
2001-01-01T00:02:35.636446,28,0,0
2001-01-01T00:02:35.653113,36,0,0
2001-01-01T00:02:35.669780,45,0,0
2001-01-01T00:02:35.686447,56,0,0
2001-01-01T00:02:35.703114,67,0,0
2001-01-01T00:02:35.719781,76,0,0
2001-01-01T00:02:35.736448,81,0,0
2001-01-01T00:02:35.753115,82,0,0
2001-01-01T00:02:35.769782,80,0,0
2001-01-01T00:02:35.786449,76,0,0
2001-01-01T00:02:35.803116,72,0,0
2001-01-01T00:02:35.819783,67,0,0
2001-01-01T00:02:35.836450,68,0,0
2001-01-01T00:02:35.853117,63,0,0
2001-01-01T00:02:35.869784,59,0,0
2001-01-01T00:02:35.886451,53,0,0
2001-01-01T00:02:35.903118,51,0,0
2001-01-01T00:02:35.919785,49,0,0
2001-01-01T00:02:35.936452,48,0,0
2001-01-01T00:02:35.953119,47,0,0
2001-01-01T00:02:35.969786,47,0,0
2001-01-01T00:02:35.986453,47,0,0
2001-01-01T00:02:36.003120,47,0,0
2001-01-01T00:02:36.019787,44,0,0
2001-01-01T00:02:36.036454,44,0,0
2001-01-01T00:02:36.053121,42,0,0
2001-01-01T00:02:36.069788,40,0,0
2001-01-01T00:02:36.086455,41,0,0
2001-01-01T00:02:36.103122,39,0,0
2001-01-01T00:02:36.119789,37,0,0
2001-01-01T00:02:36.136456,34,0,0
2001-01-01T00:02:36.153123,32,0,0
2001-01-01T00:02:36.169790,30,0,0
2001-01-01T00:02:36.186457,27,0,0
2001-01-01T00:02:36.203124,25,0,0
2001-01-01T00:02:36.219791,24,0,0
2001-01-01T00:02:36.236458,22,0,0
2001-01-01T00:02:36.253125,21,0,0
2001-01-01T00:02:36.269792,22,0,0
2001-01-01T00:02:36.286459,25,0,0
2001-01-01T00:02:36.303126,31,0,0
2001-01-01T00:02:36.319793,40,0,0
2001-01-01T00:02:36.336460,51,0,0
2001-01-01T00:02:36.353127,62,0,0
2001-01-01T00:02:36.369794,72,0,0
2001-01-01T00:02:36.386461,77,0,0
2001-01-01T00:02:36.403128,79,0,0
2001-01-01T00:02:36.419795,77,0,0
2001-01-01T00:02:36.436462,74,0,0
2001-01-01T00:02:36.453129,69,0,0
2001-01-01T00:02:36.469796,64,0,0
2001-01-01T00:02:36.486463,59,0,0
2001-01-01T00:02:36.503130,55,0,0
2001-01-01T00:02:36.519797,51,0,0
2001-01-01T00:02:36.536464,45,0,0
2001-01-01T00:02:36.553131,43,0,0
2001-01-01T00:02:36.569798,43,0,0
2001-01-01T00:02:36.586465,48,0,0
2001-01-01T00:02:36.603132,47,0,0
2001-01-01T00:02:36.619799,47,0,0
2001-01-01T00:02:36.636466,48,0,0
2001-01-01T00:02:36.653133,47,0,0
2001-01-01T00:02:36.669800,47,0,0
2001-01-01T00:02:36.686467,43,0,0
2001-01-01T00:02:36.703134,41,0,0
2001-01-01T00:02:36.719801,39,0,0
2001-01-01T00:02:36.736468,38,0,0
2001-01-01T00:02:36.753135,35,0,0
2001-01-01T00:02:36.769802,33,0,0
2001-01-01T00:02:36.786469,30,0,0
2001-01-01T00:02:36.803136,28,0,0
2001-01-01T00:02:36.819803,26,0,0
2001-01-01T00:02:36.836470,28,0,0
2001-01-01T00:02:36.853137,26,0,0
2001-01-01T00:02:36.869804,24,0,0
2001-01-01T00:02:36.886471,23,0,0
2001-01-01T00:02:36.903138,21,0,0
2001-01-01T00:02:36.919805,20,0,0
2001-01-01T00:02:36.936472,21,0,0
2001-01-01T00:02:36.953139,24,0,0
2001-01-01T00:02:36.969806,31,0,0
2001-01-01T00:02:36.986473,40,0,0
2001-01-01T00:02:37.003140,52,0,0
2001-01-01T00:02:37.019807,63,0,0
2001-01-01T00:02:37.036474,74,0,0
2001-01-01T00:02:37.053141,80,0,0
2001-01-01T00:02:37.069808,83,0,0
2001-01-01T00:02:37.086475,82,0,0
2001-01-01T00:02:37.103142,78,0,0
2001-01-01T00:02:37.119809,74,0,0
2001-01-01T00:02:37.136476,70,0,0
2001-01-01T00:02:37.153143,66,0,0
2001-01-01T00:02:37.169810,61,0,0
2001-01-01T00:02:37.186477,58,0,0
2001-01-01T00:02:37.203144,54,0,0
2001-01-01T00:02:37.219811,52,0,0
2001-01-01T00:02:37.236478,50,0,0
2001-01-01T00:02:37.253145,48,0,0
2001-01-01T00:02:37.269812,47,0,0
2001-01-01T00:02:37.286479,47,0,0
2001-01-01T00:02:37.303146,44,0,0
2001-01-01T00:02:37.319813,44,0,0
2001-01-01T00:02:37.336480,43,0,0
2001-01-01T00:02:37.353147,48,0,0
2001-01-01T00:02:37.369814,46,0,0
2001-01-01T00:02:37.386481,44,0,0
2001-01-01T00:02:37.403148,41,0,0
2001-01-01T00:02:37.419815,39,0,0
2001-01-01T00:02:37.436482,34,0,0
2001-01-01T00:02:37.453149,31,0,0
2001-01-01T00:02:37.469816,28,0,0
